"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCOAH_00033750","PCOAH_00033750-t30_1","Plasmodium coatneyi Hackeri","CP016249:912,415..913,545(+)","Uncharacterized protein","no","null","PCOAH_00033750","null","Uncharacterized protein","11","CP016249:912415..913545(+)","CP016249","43","OG6_533286","0","1","1","1","null","null","forward","protein coding","No","1131"
"PCOAH_00033760","PCOAH_00033760-t30_1","Plasmodium coatneyi Hackeri","CP016249:916,345..925,257(+)","DNA polymerase","no","null","PCOAH_00033760","null","DNA polymerase","11","CP016249:916345..925257(+)","CP016249","45","OG6_101586","0","4","4","1","null","null","forward","protein coding","No","8529"
"PCOAH_00033770","PCOAH_00033770-t30_1","Plasmodium coatneyi Hackeri","CP016249:925,458..927,318(-)","Uncharacterized protein","no","null","PCOAH_00033770","null","Uncharacterized protein","11","CP016249:925838..927080(-)","CP016249","43","OG6_130603","0","5","5","1","380","238","reverse","protein coding","No","1020"
"PCOAH_00033780","PCOAH_00033780-t30_1","Plasmodium coatneyi Hackeri","CP016249:928,928..930,862(+)","Uncharacterized protein","no","null","PCOAH_00033780","null","Uncharacterized protein","11","CP016249:928928..930862(+)","CP016249","134","OG6_100915","3","1","1","1","null","null","forward","protein coding","No","1935"
"PCOAH_00033790","PCOAH_00033790-t30_1","Plasmodium coatneyi Hackeri","CP016249:935,322..937,362(-)","KIR-like protein","no","null","PCOAH_00033790","null","KIR-like protein","11","CP016249:935322..937362(-)","CP016249","4","OG6r1_101327","11","3","3","1","null","null","reverse","protein coding","No","1131"
"PCOAH_00033800","PCOAH_00033800-t30_1","Plasmodium coatneyi Hackeri","CP016249:941,274..943,686(+)","Uncharacterized protein","no","null","PCOAH_00033800","null","Uncharacterized protein","11","CP016249:941431..943686(+)","CP016249","44","OG6_139424","0","10","10","1","null","157","forward","protein coding","No","1012"
"PCOAH_00033810","PCOAH_00033810-t30_1","Plasmodium coatneyi Hackeri","CP016249:944,119..945,378(-)","Sec14-like cytosolic factor","no","null","PCOAH_00033810","null","Sec14-like cytosolic factor","11","CP016249:944119..945378(-)","CP016249","44","OG6_100867","0","3","3","1","null","null","reverse","protein coding","No","942"
"PCOAH_00033820","PCOAH_00033820-t30_1","Plasmodium coatneyi Hackeri","CP016249:948,397..951,843(+)","Cullin-like protein","no","null","PCOAH_00033820","null","Cullin-like protein","11","CP016249:948397..951843(+)","CP016249","41","OG6_166165","0","2","2","1","null","null","forward","protein coding","No","3261"
"PCOAH_00033830","PCOAH_00033830-t30_1","Plasmodium coatneyi Hackeri","CP016249:952,607..972,084(-)","SET-domain protein","no","null","PCOAH_00033830","null","SET-domain protein","11","CP016249:952607..972084(-)","CP016249","32","OG6_101262","0","7","7","1","null","null","reverse","protein coding","No","18588"
"PCOAH_00033840","PCOAH_00033840-t30_1","Plasmodium coatneyi Hackeri","CP016249:974,939..975,926(-)","Uncharacterized protein","no","null","PCOAH_00033840","null","Uncharacterized protein","11","CP016249:974939..975926(-)","CP016249","44","OG6_533114","0","2","2","1","null","null","reverse","protein coding","No","747"
"PCOAH_00033850","PCOAH_00033850-t30_1","Plasmodium coatneyi Hackeri","CP016249:977,770..979,855(+)","Uncharacterized protein","no","null","PCOAH_00033850","null","Uncharacterized protein","11","CP016249:977770..979855(+)","CP016249","44","OG6_124658","0","2","2","1","null","null","forward","protein coding","No","1914"
"PCOAH_00033860","PCOAH_00033860-t30_1","Plasmodium coatneyi Hackeri","CP016249:981,314..983,299(-)","Uncharacterized protein","no","null","PCOAH_00033860","null","Uncharacterized protein","11","CP016249:981314..983299(-)","CP016249","44","OG6_102296","0","1","1","1","null","null","reverse","protein coding","No","1986"
"PCOAH_00033870","PCOAH_00033870-t30_1","Plasmodium coatneyi Hackeri","CP016249:986,385..988,683(-)","Phosphatidylcholine-sterol acyltransferase","no","null","PCOAH_00033870","null","Phosphatidylcholine-sterol acyltransferase","11","CP016249:986385..988683(-)","CP016249","44","OG6_101376","0","2","2","1","null","null","reverse","protein coding","No","2262"
"PCOAH_00033880","PCOAH_00033880-t30_1","Plasmodium coatneyi Hackeri","CP016249:993,297..994,439(+)","DNAJ domain protein","no","null","PCOAH_00033880","null","DNAJ domain protein","11","CP016249:993297..994439(+)","CP016249","44","OG6_105220","0","1","1","1","null","null","forward","protein coding","No","1143"
"PCOAH_00033890","PCOAH_00033890-t30_1","Plasmodium coatneyi Hackeri","CP016249:996,700..998,304(+)","SICA antigen","no","null","PCOAH_00033890","null","SICA antigen","11","CP016249:996700..998304(+)","CP016249","0","OG6r1_335560","0","2","2","1","null","null","forward","protein coding","No","1461"
"PCOAH_00033900","PCOAH_00033900-t30_1","Plasmodium coatneyi Hackeri","CP016249:998,441..1,000,015(+)","SICA antigen","no","null","PCOAH_00033900","null","SICA antigen","11","CP016249:998441..1000015(+)","CP016249","254","OG6r1_100005","56","2","2","1","null","null","forward","protein coding","No","1236"
"PCOAH_00033910","PCOAH_00033910-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,000,061..1,001,145(+)","SICA antigen","no","null","PCOAH_00033910","null","SICA antigen","11","CP016249:1000061..1001145(+)","CP016249","0","OG6r1_118946","3","2","2","1","null","null","forward","protein coding","No","1011"
"PCOAH_00033920","PCOAH_00033920-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,001,953..1,003,571(+)","SICA antigen","no","null","PCOAH_00033920","null","SICA antigen","11","CP016249:1001953..1003571(+)","CP016249","3","OG6r1_100050","75","3","3","1","null","null","forward","protein coding","No","930"
"PCOAH_00033930","PCOAH_00033930-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,005,779..1,007,800(+)","Nicotinate phosphoribosyltransferase","no","null","PCOAH_00033930","null","Nicotinate phosphoribosyltransferase","11","CP016249:1005779..1007800(+)","CP016249","44","OG6_102036","0","1","1","1","null","null","forward","protein coding","No","2022"
"PCOAH_00033940","PCOAH_00033940-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,008,974..1,010,001(+)","N-acetyltransferase","no","null","PCOAH_00033940","null","N-acetyltransferase","11","CP016249:1008974..1010001(+)","CP016249","43","OG6_129014","0","2","2","1","null","null","forward","protein coding","No","906"
"PCOAH_00033950","PCOAH_00033950-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,010,143..1,014,241(-)","Uncharacterized protein","no","null","PCOAH_00033950","null","Uncharacterized protein","11","CP016249:1010143..1014241(-)","CP016249","36","OG6_532904","0","3","3","1","null","null","reverse","protein coding","No","3819"
"PCOAH_00033960","PCOAH_00033960-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,015,038..1,017,077(+)","Glu-tRNAGln amidotransferase","no","null","PCOAH_00033960","null","Glu-tRNAGln amidotransferase","11","CP016249:1015038..1017077(+)","CP016249","44","OG6_101213","0","1","1","1","null","null","forward","protein coding","No","2040"
"PCOAH_00033970","PCOAH_00033970-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,017,542..1,019,230(-)","Uncharacterized protein","no","null","PCOAH_00033970","null","Uncharacterized protein","11","CP016249:1017542..1019230(-)","CP016249","37","OG6_533482","0","1","1","1","null","null","reverse","protein coding","No","1689"
"PCOAH_00033980","PCOAH_00033980-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,020,466..1,022,325(+)","Uncharacterized protein","no","null","PCOAH_00033980","null","Uncharacterized protein","11","CP016249:1020466..1022325(+)","CP016249","44","OG6_102680","0","5","5","1","null","null","forward","protein coding","No","1194"
"PCOAH_00033990","PCOAH_00033990-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,023,186..1,024,085(+)","Uncharacterized protein","no","null","PCOAH_00033990","null","Uncharacterized protein","11","CP016249:1023186..1024085(+)","CP016249","44","OG6_532959","0","1","1","1","null","null","forward","protein coding","No","900"
"PCOAH_00034000","PCOAH_00034000-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,024,830..1,027,093(-)","Uncharacterized protein","no","null","PCOAH_00034000","null","Uncharacterized protein","11","CP016249:1024830..1027093(-)","CP016249","44","OG6_168022","0","8","8","1","null","null","reverse","protein coding","No","1041"
"PCOAH_00034010","PCOAH_00034010-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,029,395..1,032,176(+)","Ethanolaminephosphotransferase","no","null","PCOAH_00034010","null","Ethanolaminephosphotransferase","11","CP016249:1029395..1032176(+)","CP016249","45","OG6_100740","0","11","11","1","null","null","forward","protein coding","No","1191"
"PCOAH_00034020","PCOAH_00034020-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,033,609..1,040,842(-)","Protein kinase","no","null","PCOAH_00034020","null","Protein kinase","11","CP016249:1033609..1040842(-)","CP016249","40","OG6_132980","0","2","2","1","null","null","reverse","protein coding","No","7125"
"PCOAH_00034030","PCOAH_00034030-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,046,747..1,073,956(+)","Uncharacterized protein","no","null","PCOAH_00034030","null","Uncharacterized protein","11","CP016249:1046747..1073956(+)","CP016249","46","OG6_126864","0","1","1","1","null","null","forward","protein coding","No","27210"
"PCOAH_00034040","PCOAH_00034040-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,074,604..1,075,122(-)","Uncharacterized protein","no","null","PCOAH_00034040","null","Uncharacterized protein","11","CP016249:1074604..1075122(-)","CP016249","43","OG6_101657","0","1","1","1","null","null","reverse","protein coding","No","519"
"PCOAH_00034050","PCOAH_00034050-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,076,130..1,077,402(-)","Uncharacterized protein","no","null","PCOAH_00034050","null","Uncharacterized protein","11","CP016249:1076130..1077402(-)","CP016249","44","OG6_101654","0","3","3","1","null","null","reverse","protein coding","No","936"
"PCOAH_00034060","PCOAH_00034060-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,079,657..1,082,554(+)","Acetyl-CoA synthetase","no","null","PCOAH_00034060","null","Acetyl-CoA synthetase","11","CP016249:1079657..1082554(+)","CP016249","44","OG6_100430","0","1","1","1","null","null","forward","protein coding","No","2898"
"PCOAH_00034070","PCOAH_00034070-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,114,016..1,117,405(-)","Transportin","no","null","PCOAH_00034070","null","Transportin","11","CP016249:1114016..1117405(-)","CP016249","44","OG6_101362","0","1","1","1","null","null","reverse","protein coding","No","3390"
"PCOAH_00034080","PCOAH_00034080-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,121,481..1,122,485(-)","Uncharacterized protein","no","null","PCOAH_00034080","null","Uncharacterized protein","11","CP016249:1121481..1122485(-)","CP016249","12","OG6r1_102332","0","1","1","1","null","null","reverse","protein coding","No","1005"
"PCOAH_00034090","PCOAH_00034090-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,123,781..1,125,051(+)","Uncharacterized protein","no","null","PCOAH_00034090","null","Uncharacterized protein","11","CP016249:1123781..1124787(+)","CP016249","44","OG6_101257","0","3","3","1","264","null","forward","protein coding","No","834"
"PCOAH_00034100","PCOAH_00034100-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,125,688..1,126,239(+)","Mitochondrial import protein","no","null","PCOAH_00034100","null","Mitochondrial import protein","11","CP016249:1125688..1126239(+)","CP016249","44","OG6_102845","0","1","1","1","null","null","forward","protein coding","No","552"
"PCOAH_00034110","PCOAH_00034110-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,127,966..1,129,531(+)","Uncharacterized protein","no","null","PCOAH_00034110","null","Uncharacterized protein","11","CP016249:1127966..1129531(+)","CP016249","44","OG6_102074","0","1","1","1","null","null","forward","protein coding","No","1566"
"PCOAH_00034120","PCOAH_00034120-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,130,612..1,132,077(+)","Troponin c-like protein","no","null","PCOAH_00034120","null","Troponin c-like protein","11","CP016249:1130612..1132077(+)","CP016249","36","OG6_130905","0","7","7","1","null","null","forward","protein coding","No","411"
"PCOAH_00034130","PCOAH_00034130-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,133,173..1,138,266(-)","Uncharacterized protein","no","null","PCOAH_00034130","null","Uncharacterized protein","11","CP016249:1133173..1138266(-)","CP016249","44","OG6_119345","0","1","1","1","null","null","reverse","protein coding","No","5094"
"PCOAH_00034140","PCOAH_00034140-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,142,106..1,142,444(+)","Uncharacterized protein","no","null","PCOAH_00034140","null","Uncharacterized protein","11","CP016249:1142106..1142444(+)","CP016249","43","OG6_105653","0","1","1","1","null","null","forward","protein coding","No","339"
"PCOAH_00034150","PCOAH_00034150-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,142,566..1,143,658(-)","Uncharacterized protein","no","null","PCOAH_00034150","null","Uncharacterized protein","11","CP016249:1142566..1143658(-)","CP016249","44","OG6_103062","0","2","2","1","null","null","reverse","protein coding","No","1074"
"PCOAH_00034160","PCOAH_00034160-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,145,025..1,147,316(-)","Pyruvate kinase","no","null","PCOAH_00034160","null","Pyruvate kinase","11","CP016249:1145057..1147316(-)","CP016249","44","OG6_100258","0","3","3","1","32","null","reverse","protein coding","No","1568"
"PCOAH_00034170","PCOAH_00034170-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,150,672..1,151,781(-)","Uncharacterized protein","no","null","PCOAH_00034170","null","Uncharacterized protein","11","CP016249:1150672..1151781(-)","CP016249","44","OG6_102232","0","1","1","1","null","null","reverse","protein coding","No","1110"
"PCOAH_00034180","PCOAH_00034180-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,152,821..1,153,255(+)","Uncharacterized protein","no","null","PCOAH_00034180","null","Uncharacterized protein","11","CP016249:1152821..1153255(+)","CP016249","44","OG6_532501","0","1","1","1","null","null","forward","protein coding","No","435"
"PCOAH_00034190","PCOAH_00034190-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,153,816..1,156,551(-)","Uncharacterized protein","no","null","PCOAH_00034190","null","Uncharacterized protein","11","CP016249:1153816..1156551(-)","CP016249","44","OG6_103263","0","1","1","1","null","null","reverse","protein coding","No","2736"
"PCOAH_00034200","PCOAH_00034200-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,158,154..1,161,015(-)","Uncharacterized protein","no","null","PCOAH_00034200","null","Uncharacterized protein","11","CP016249:1158154..1161015(-)","CP016249","88","OG6_111807","1","1","1","1","null","null","reverse","protein coding","No","2862"
"PCOAH_00034210","PCOAH_00034210-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,163,478..1,165,646(+)","3-oxoacyl-(Acyl-carrier-protein) synthase","no","null","PCOAH_00034210","null","3-oxoacyl-(Acyl-carrier-protein) synthase","11","CP016249:1163478..1165646(+)","CP016249","44","OG6_100752","0","3","3","1","null","null","forward","protein coding","No","1425"
"PCOAH_00034220","PCOAH_00034220-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,166,830..1,167,891(+)","Uncharacterized protein","no","null","PCOAH_00034220","null","Uncharacterized protein","11","CP016249:1166830..1167891(+)","CP016249","44","OG6_533496","0","1","1","1","null","null","forward","protein coding","No","1062"
"PCOAH_00034230","PCOAH_00034230-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,167,985..1,170,465(-)","Uncharacterized protein","no","null","PCOAH_00034230","null","Uncharacterized protein","11","CP016249:1167985..1170465(-)","CP016249","44","OG6_100091","0","9","9","1","null","null","reverse","protein coding","No","1152"
"PCOAH_00034240","PCOAH_00034240-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,172,124..1,176,644(+)","Uncharacterized protein","no","null","PCOAH_00034240","null","Uncharacterized protein","11","CP016249:1172124..1176644(+)","CP016249","14","OG6r1_101549","0","1","1","1","null","null","forward","protein coding","No","4521"
"PCOAH_00034250","PCOAH_00034250-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,177,532..1,178,586(-)","Uncharacterized protein","no","null","PCOAH_00034250","null","Uncharacterized protein","11","CP016249:1177532..1178586(-)","CP016249","38","OG6_533558","0","2","2","1","null","null","reverse","protein coding","No","879"
"PCOAH_00034260","PCOAH_00034260-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,180,147..1,181,991(-)","Uncharacterized protein","no","null","PCOAH_00034260","null","Uncharacterized protein","11","CP016249:1180147..1181991(-)","CP016249","4","OG6r1_113313","0","1","1","1","null","null","reverse","protein coding","No","1845"
"PCOAH_00034270","PCOAH_00034270-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,182,988..1,183,269(+)","Uncharacterized protein","no","null","PCOAH_00034270","null","Uncharacterized protein","11","CP016249:1182988..1183269(+)","CP016249","44","OG6_139421","0","1","1","1","null","null","forward","protein coding","No","282"
"PCOAH_00034280","PCOAH_00034280-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,184,051..1,185,979(-)","Putative poly(A) polymerase pap (Poly(A) polymerase pap","no","null","PCOAH_00034280","null","Putative poly(A) polymerase pap (Poly(A) polymerase pap","11","CP016249:1184051..1185979(-)","CP016249","44","OG6_100691","0","1","1","1","null","null","reverse","protein coding","No","1929"
"PCOAH_00034290","PCOAH_00034290-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,188,915..1,189,898(-)","Uncharacterized protein","no","null","PCOAH_00034290","null","Uncharacterized protein","11","CP016249:1188915..1189898(-)","CP016249","43","OG6_533225","0","1","1","1","null","null","reverse","protein coding","No","984"
"PCOAH_00034300","PCOAH_00034300-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,191,507..1,192,712(+)","Uncharacterized protein","no","null","PCOAH_00034300","null","Uncharacterized protein","11","CP016249:1191507..1192712(+)","CP016249","39","OG6_532824","0","1","1","1","null","null","forward","protein coding","No","1206"
"PCOAH_00034310","PCOAH_00034310-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,194,090..1,197,842(+)","DNA polymerase I","no","null","PCOAH_00034310","null","DNA polymerase I","11","CP016249:1194090..1197842(+)","CP016249","85","OG6_101669","1","1","1","1","null","null","forward","protein coding","No","3753"
"PCOAH_00034320","PCOAH_00034320-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,205,032..1,206,562(-)","Variable surface protein Vir14-related","no","null","PCOAH_00034320","null","Variable surface protein Vir14-related","11","CP016249:1205032..1206562(-)","CP016249","4","OG6r1_113314","0","3","3","1","null","null","reverse","protein coding","No","1248"
"PCOAH_00034330","PCOAH_00034330-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,228,208..1,229,332(-)","Uncharacterized protein","no","null","PCOAH_00034330","null","Uncharacterized protein","11","CP016249:1228208..1229332(-)","CP016249","14","OG6r1_101557","0","1","1","1","null","null","reverse","protein coding","No","1125"
"PCOAH_00034340","PCOAH_00034340-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,230,563..1,235,128(-)","Uncharacterized protein","no","null","PCOAH_00034340","null","Uncharacterized protein","11","CP016249:1230563..1235128(-)","CP016249","48","OG6_105973","0","5","5","1","null","null","reverse","protein coding","No","2646"
"PCOAH_00034350","PCOAH_00034350-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,237,259..1,240,353(-)","Uncharacterized protein","no","null","PCOAH_00034350","null","Uncharacterized protein","11","CP016249:1237259..1240205(-)","CP016249","88","OG6_102980","1","11","11","1","null","148","reverse","protein coding","No","1477"
"PCOAH_00034360","PCOAH_00034360-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,243,316..1,246,701(+)","Uncharacterized protein","no","null","PCOAH_00034360","null","Uncharacterized protein","11","CP016249:1243316..1246701(+)","CP016249","41","OG6_532989","0","8","8","1","null","null","forward","protein coding","No","2382"
"PCOAH_00034370","PCOAH_00034370-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,247,471..1,248,991(+)","N-acetylglucosaminylphosphatidylinositol deacetylase","no","null","PCOAH_00034370","null","N-acetylglucosaminylphosphatidylinositol deacetylase","11","CP016249:1247471..1248991(+)","CP016249","42","OG6_101964","0","6","6","1","null","null","forward","protein coding","No","759"
"PCOAH_00034380","PCOAH_00034380-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,265,872..1,267,624(+)","Uncharacterized protein","no","null","PCOAH_00034380","null","Uncharacterized protein","11","CP016249:1265872..1267624(+)","CP016249","44","OG6_533563","0","2","2","1","null","null","forward","protein coding","No","1656"
"PCOAH_00034390","PCOAH_00034390-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,268,248..1,270,035(-)","CPW-WPC domain containing protein","no","null","PCOAH_00034390","null","CPW-WPC domain containing protein","11","CP016249:1268248..1270035(-)","CP016249","44","OG6_160729","0","9","9","1","null","null","reverse","protein coding","No","558"
"PCOAH_00034400","PCOAH_00034400-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,270,977..1,273,087(+)","Uncharacterized protein","no","null","PCOAH_00034400","null","Uncharacterized protein","11","CP016249:1270977..1273087(+)","CP016249","44","OG6_532806","0","8","8","1","null","null","forward","protein coding","No","948"
"PCOAH_00034410","PCOAH_00034410-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,273,205..1,274,282(-)","Uncharacterized protein","no","null","PCOAH_00034410","null","Uncharacterized protein","11","CP016249:1273205..1274282(-)","CP016249","44","OG6_139511","0","2","2","1","null","null","reverse","protein coding","No","852"
"PCOAH_00034420","PCOAH_00034420-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,276,301..1,277,782(-)","Phosphotransferase","no","null","PCOAH_00034420","null","Phosphotransferase","11","CP016249:1276301..1277782(-)","CP016249","44","OG6_100418","0","1","1","1","null","null","reverse","protein coding","No","1482"
"PCOAH_00034430","PCOAH_00034430-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,280,515..1,281,381(-)","Ribonuclease","no","null","PCOAH_00034430","null","Ribonuclease","11","CP016249:1280515..1281381(-)","CP016249","44","OG6_100555","0","1","1","1","null","null","reverse","protein coding","No","867"
"PCOAH_00034440","PCOAH_00034440-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,287,017..1,292,992(+)","Protein kinase","no","null","PCOAH_00034440","null","Protein kinase","11","CP016249:1287017..1292992(+)","CP016249","57","OG6_137340","1","1","1","1","null","null","forward","protein coding","No","5976"
"PCOAH_00034450","PCOAH_00034450-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,294,594..1,297,311(+)","Uncharacterized protein","no","null","PCOAH_00034450","null","Uncharacterized protein","11","CP016249:1294594..1297311(+)","CP016249","43","OG6_101922","0","1","1","1","null","null","forward","protein coding","No","2718"
"PCOAH_00034460","PCOAH_00034460-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,297,318..1,299,753(-)","Uncharacterized protein","no","null","PCOAH_00034460","null","Uncharacterized protein","11","CP016249:1297318..1299753(-)","CP016249","44","OG6_102013","0","3","3","1","null","null","reverse","protein coding","No","1974"
"PCOAH_00034470","PCOAH_00034470-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,301,852..1,304,201(+)","Fe-superoxide dismutase","no","null","PCOAH_00034470","null","Fe-superoxide dismutase","11","CP016249:1301852..1303985(+)","CP016249","90","OG6_100280","1","10","10","1","216","null","forward","protein coding","No","1050"
"PCOAH_00034480","PCOAH_00034480-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,305,814..1,307,136(+)","RNA-binding protein mei2-like protein","no","null","PCOAH_00034480","null","RNA-binding protein mei2-like protein","11","CP016249:1305814..1307136(+)","CP016249","43","OG6_103687","0","1","1","1","null","null","forward","protein coding","No","1323"
"PCOAH_00034490","PCOAH_00034490-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,308,473..1,309,639(+)","Uncharacterized protein","no","null","PCOAH_00034490","null","Uncharacterized protein","11","CP016249:1308473..1309639(+)","CP016249","43","OG6_106191","0","4","4","1","null","null","forward","protein coding","No","711"
"PCOAH_00034500","PCOAH_00034500-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,309,879..1,311,030(-)","Ferredoxin--NADP reductase","no","null","PCOAH_00034500","null","Ferredoxin--NADP reductase","11","CP016249:1309879..1311030(-)","CP016249","44","OG6_107528","0","1","1","1","null","null","reverse","protein coding","No","1152"
"PCOAH_00034510","PCOAH_00034510-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,313,163..1,317,517(+)","Uncharacterized protein","no","null","PCOAH_00034510","null","Uncharacterized protein","11","CP016249:1313163..1317517(+)","CP016249","46","OG6_106005","0","13","13","1","null","null","forward","protein coding","No","2340"
"PCOAH_00034520","PCOAH_00034520-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,318,900..1,320,408(+)","Chorismate synthase","no","null","PCOAH_00034520","null","Chorismate synthase","11","CP016249:1318900..1320408(+)","CP016249","42","OG6_102633","0","1","1","1","null","null","forward","protein coding","No","1509"
"PCOAH_00034530","PCOAH_00034530-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,330,315..1,338,348(+)","Uncharacterized protein","no","null","PCOAH_00034530","null","Uncharacterized protein","11","CP016249:1330315..1338348(+)","CP016249","47","OG6_108986","3","1","1","1","null","null","forward","protein coding","No","8034"
"PCOAH_00034540","PCOAH_00034540-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,339,908..1,343,684(-)","Leucyl-trna synthetase","no","null","PCOAH_00034540","null","Leucyl-trna synthetase","11","CP016249:1339908..1343684(-)","CP016249","44","OG6_101014","0","1","1","1","null","null","reverse","protein coding","No","3777"
"PCOAH_00034550","PCOAH_00034550-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,345,846..1,347,225(+)","Uncharacterized protein","no","null","PCOAH_00034550","null","Uncharacterized protein","11","CP016249:1345846..1347225(+)","CP016249","44","OG6_532712","0","2","2","1","null","null","forward","protein coding","No","1098"
"PCOAH_00034560","PCOAH_00034560-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,347,971..1,348,794(-)","Uncharacterized protein","no","null","PCOAH_00034560","null","Uncharacterized protein","11","CP016249:1347971..1348787(-)","CP016249","30","OG6_139435","0","4","4","1","null","7","reverse","protein coding","No","334"
"PCOAH_00034570","PCOAH_00034570-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,349,651..1,350,898(+)","Uncharacterized protein","no","null","PCOAH_00034570","null","Uncharacterized protein","11","CP016249:1349651..1350898(+)","CP016249","44","OG6_118254","0","1","1","1","null","null","forward","protein coding","No","1248"
"PCOAH_00034580","PCOAH_00034580-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,351,309..1,354,859(-)","Uncharacterized protein","no","null","PCOAH_00034580","null","Uncharacterized protein","11","CP016249:1351309..1354859(-)","CP016249","44","OG6_106806","0","5","5","1","null","null","reverse","protein coding","No","2694"
"PCOAH_00034590","PCOAH_00034590-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,356,582..1,358,806(+)","Uncharacterized protein","no","null","PCOAH_00034590","null","Uncharacterized protein","11","CP016249:1356582..1358806(+)","CP016249","44","OG6_101475","0","2","2","1","null","null","forward","protein coding","No","2190"
"PCOAH_00034600","PCOAH_00034600-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,360,276..1,364,286(+)","Uncharacterized protein","no","null","PCOAH_00034600","null","Uncharacterized protein","11","CP016249:1360276..1364286(+)","CP016249","36","OG6_533660","0","1","1","1","null","null","forward","protein coding","No","4011"
"PCOAH_00034610","PCOAH_00034610-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,364,927..1,365,864(-)","Uncharacterized protein","no","null","PCOAH_00034610","null","Uncharacterized protein","11","CP016249:1364927..1365864(-)","CP016249","44","OG6_532557","0","3","3","1","null","null","reverse","protein coding","No","612"
